ID,TYPE,SEQ,SEGMENT,ISEQ,GEOMETRY,REAL_TIMESTAMP,ACCURACY,USER_ID,UTM32,SLICE1M,SLICE2M,SLICE5M,SLICE15M,SLICE1H,SLICE2H,GRIDX,GRIDY,HIT,HIT2,SEG_DIST,SEG_DIST_COR,SEG_SEC,SEG_MOVE,SEG_SPEED,stay,lowspeed,walk,run,SEG_SPEED_COR,SEG_SPEED_MAX,HITA15,HITMA15
176317054,1,1172,104,5,0xE6100000010C770B5784B32728400B986521A1CE4B40,2016-06-27 22:17:00.000,10,7346,0x787F0000010C000000006A2C254100000080E6865741,6272217,6272216,6272215,6272215,6272200,6272200,316,616,12,NULL,74,57,901,1,0.063263041065,0,0,1,0,0.063263041065,0.082130965593,10,3
176317059,1,3011,686,3,0xE6100000010C1FEA325C052B28404B464B9B4ECF4B40,2016-07-01 19:18:00.000,65,14527,0x787F0000010C00000000662F2541000000407E875741,7011918,7011918,7011915,7011915,7011900,7011800,354,676,44,10,5,0,239,0,0,1,0,0,0,0,0.020920502092,39,2
181202823,1,4298,702,7,0xE6100000010C94A31EB02C232840B43CD0EE64CF4B40,2016-07-01 05:38:00.000,36,36951,0x787F0000010C00000000D62725410000008086875741,7010538,7010538,7010535,7010530,7010500,7010400,257,680,32,NULL,0,0,758,0,0,1,0,0,0,0,0,3,3
228433542,1,3861,549,2,0xE6100000010CE16718D320252840F08BAF18F5CE4B40,2016-07-01 04:52:00.000,62,31180,0x787F0000010C00000000D8292541000000402A875741,7010452,7010452,7010450,7010445,7010400,7010400,283,643,34,NULL,16,0,624,0,0,1,0,0,0,0,0.025641025641,7,3
238873795,1,2311,486,3,0xE6100000010C3F593FE7CE242840AF48EAE4CACE4B40,2016-06-29 02:43:00.000,41,20674,0x787F0000010C00000000962925410000000006875741,6290243,6290242,6290240,6290230,6290200,6290200,280,628,34,NULL,7,0,302,0,0,1,0,0,0,0,0.023178807947,7,3
228433544,1,2238,636,4,0xE6100000010CF471208E33292840AB643AEF92CF4B40,2016-06-28 15:42:00.000,53,34081,0x787F0000010C00000000922D2541000000C0B5875741,6281542,6281542,6281540,6281530,6281500,6281400,331,698,21,NULL,111,36,295,1,0.122033898305,0,0,1,0,0.122033898305,0.37627118644,NULL,1
238873803,1,2312,486,4,0xE6100000010CBF64A7E3D02428407F695096CACE4B40,2016-06-29 02:44:00.000,30,20674,0x787F0000010C0000000098292541000000C005875741,6290244,6290244,6290240,6290230,6290200,6290200,280,628,34,NULL,7,0,302,0,0,1,0,0,0,0,0.023178807947,7,3
202327200,0,1575,291,1,0xE6100000010CC051CDC2512D28401C8A961B8ACE4B40,2016-07-01 15:53:05.000,65,4444,0x787F0000010CC610378DD6312541D30178A3DA865741,7011553,7011552,7011550,7011545,7011500,7011400,386,611,10,NULL,226,156,514,1,0.303501945525,0,0,1,0,0.303501945525,0.439688715953,49,3
238873805,0,2313,486,5,0xE6100000010C40D34442D3242840ECC966EDC9CE4B40,2016-06-29 02:45:55.000,10,20674,0x787F0000010C9573B7799A292541A87EE13305875741,6290245,6290244,6290245,6290245,6290200,6290200,280,628,34,NULL,7,0,302,0,0,1,0,0,0,0,0.023178807947,7,3
202327207,1,1650,392,1,0xE6100000010CC8A7675B772D2840ACDBD11429CE4B40,2016-06-30 03:48:00.000,35,36320,0x787F0000010C00000000183225410000008088865741,6300348,6300348,6300345,6300345,6300300,6300200,389,578,7,NULL,0,0,291,0,0,1,0,0,0,0,0,13,3
228433555,1,3862,549,3,0xE6100000010CCF5BF2B7222528409807D17EF4CE4B40,2016-07-01 04:53:00.000,61,31180,0x787F0000010C00000000DA292541000000C029875741,7010453,7010452,7010450,7010445,7010400,7010400,283,642,34,NULL,16,0,624,0,0,1,0,0,0,0,0.025641025641,7,3
238873815,0,2314,487,1,0xE6100000010C40D34442D3242840ECC966EDC9CE4B40,2016-06-29 02:46:08.000,5,20674,0x787F0000010C9573B7799A292541A87EE13305875741,6290246,6290246,6290245,6290245,6290200,6290200,280,628,34,NULL,0,0,13,0,0,1,0,0,0,0,0,7,3
181202831,1,347,56,1,0xE6100000010CA65717A36C2328404CE5D59A91CF4B40,2016-06-29 03:58:00.000,60,16985,0x787F0000010C0000000006282541000000C0AC875741,6290358,6290358,6290355,6290345,6290300,6290200,260,695,32,NULL,66,0,811,1,0,0,0,1,0,0,0.081381011097,3,3
228433564,0,2239,636,5,0xE6100000010C6007A95E072928404495F74595CF4B40,2016-06-28 15:43:00.000,65,34081,0x787F0000010CC860D5DB662D2541041CCC7FB7875741,6281543,6281542,6281540,6281530,6281500,6281400,329,700,21,NULL,111,36,295,1,0.122033898305,0,0,1,0,0.122033898305,0.37627118644,NULL,1
228433571,1,3863,549,4,0xE6100000010C026761A0222528403A8E8C33F4CE4B40,2016-07-01 04:54:00.000,59,31180,0x787F0000010C00000000DA2925410000008029875741,7010454,7010454,7010450,7010445,7010400,7010400,283,642,34,NULL,16,0,624,0,0,1,0,0,0,0,0.025641025641,7,3
181202845,1,1191,253,5,0xE6100000010CF155AF06F32A28407B3B7BE64FCF4B40,2016-06-30 21:18:00.000,65,27417,0x787F0000010C00000000542F2541000000407F875741,6302118,6302118,6302115,6302115,6302100,6302000,353,677,44,10,18,0,402,0,0,1,0,0,0,0,0.044776119402,39,2
228433585,1,3864,549,5,0xE6100000010C02803F7122252840739B039DF3CE4B40,2016-07-01 04:55:00.000,58,31180,0x787F0000010C00000000DA2925410000000029875741,7010455,7010454,7010455,7010445,7010400,7010400,283,642,34,NULL,16,0,624,0,0,1,0,0,0,0,0.025641025641,7,3
181202848,1,1280,228,28,0xE6100000010C950E7419062B28400F556DF550CF4B40,2016-07-01 21:00:00.000,17,155,0x787F0000010C00000000662F25410000004080875741,7012100,7012100,7012100,7012100,7012100,7012000,354,677,44,10,19,0,2026,0,0,1,0,0,0,0,0.009378084896,39,2
181202850,1,4299,702,8,0xE6100000010C1C71169C2A232840DEC624F264CF4B40,2016-07-01 05:39:00.000,31,36951,0x787F0000010C00000000D42725410000008086875741,7010539,7010538,7010535,7010530,7010500,7010400,257,680,32,NULL,0,0,758,0,0,1,0,0,0,0,0,3,3
228433606,1,3865,549,6,0xE6100000010C364419562425284063162503F3CE4B40,2016-07-01 04:56:00.000,56,31180,0x787F0000010C00000000DC2925410000008028875741,7010456,7010456,7010455,7010445,7010400,7010400,283,642,34,NULL,16,0,624,0,0,1,0,0,0,0,0.025641025641,7,3
202331069,0,6538,1303,1,0xE6100000010CA05606A356262840F811C7F911CF4B40,2016-07-01 15:20:08.000,5,37859,0x787F0000010C802E1CE6F82A2541A97C0C6844875741,7011520,7011520,7011520,7011515,7011500,7011400,298,654,13,NULL,475,405,731,1,0.554035567715,0,0,1,0,0.554035567715,0.649794801641,42,3
202331070,0,8701,1427,2,0xE6100000010C50FB0955FB2928402C6DEF2A6DCF4B40,2016-07-03 00:40:56.000,65,37151,0x787F0000010C48D338445D2E2541338EF1C396875741,7030040,7030040,7030040,7030030,7030000,7030000,341,687,19,NULL,37,0,145,0,0,0,1,0,0,0,0.255172413793,53,2
202331084,0,8702,1428,1,0xE6100000010C50FB0955FB2928402C6DEF2A6DCF4B40,2016-07-03 00:41:00.000,65,37151,0x787F0000010C48D338445D2E2541338EF1C396875741,7030041,7030040,7030040,7030030,7030000,7030000,341,687,19,NULL,0,0,4,0,0,1,0,0,0,0,0,53,2
202331102,0,8703,1429,1,0xE6100000010CD0B747D3B72728401063D71063CF4B40,2016-07-03 00:53:30.000,5,37151,0x787F0000010C3A9FBAB7332C254162ED631A8B875741,7030053,7030052,7030050,7030045,7030000,7030000,314,682,20,1,280,210,750,1,0.28,0,0,1,0,0.28,0.373333333333,38,2
202331104,1,6539,1304,1,0xE6100000010C4F05C7B5B725284026F0B9C912CF4B40,2016-07-01 15:21:00.000,30,37859,0x787F0000010C00000000602A25410000004044875741,7011521,7011520,7011520,7011515,7011500,7011400,290,653,13,NULL,180,110,123,1,0.894308943089,0,0,1,0,0.894308943089,1.463414634146,65,NULL
202331111,0,6540,1304,2,0xE6100000010C80E0847CE02428405C14AF5A14CF4B40,2016-07-01 15:22:11.000,65,37859,0x787F0000010C2B8433CD902925417EF62E6F44875741,7011522,7011522,7011520,7011515,7011500,7011400,280,654,31,NULL,180,110,123,1,0.894308943089,0,0,1,0,0.894308943089,1.463414634146,41,3
202331123,0,8704,1430,1,0xE6100000010CA0A2469EA22628407C0D777B0DCF4B40,2016-07-03 03:18:11.000,5,37151,0x787F0000010C4F6CDD3B432B2541948F66FF40875741,7030318,7030318,7030315,7030315,7030300,7030200,302,652,13,NULL,319,309,8681,1,0.035594977537,0,0,1,0,0.035594977537,0.036746918557,42,3
228595831,1,5210,1205,2,0xE6100000010C21386C9FEA2A2840AD1E4BEA5CCF4B40,2016-07-01 02:05:00.000,47,13376,0x787F0000010C00000000482F2541000000408A875741,7010205,7010204,7010205,7010200,7010200,7010200,353,681,44,NULL,1,0,180,0,0,1,0,0,0,0,0.005555555555,39,2
228595839,0,5211,1205,3,0xE6100000010C50EC0A54EC2A2840CC5CE7CA5CCF4B40,2016-07-01 02:06:15.000,78,13376,0x787F0000010CC3B410AD492F25410850B1278A875741,7010206,7010206,7010205,7010200,7010200,7010200,353,681,44,NULL,1,0,180,0,0,1,0,0,0,0,0.005555555555,39,2
181202915,1,5164,853,4,0xE6100000010C86049B261F232840738CF88B89CF4B40,2016-07-01 08:19:00.000,47,12150,0x787F0000010C00000000BE27254100000080A5875741,7010819,7010818,7010815,7010815,7010800,7010800,256,692,32,NULL,0,0,300,0,0,1,0,0,0,0,0,3,3
246120927,1,153,37,2,0xE6100000010C66AB36E3742228408E4122BFB9CF4B40,2016-06-27 17:38:00.000,33,30226,0x787F0000010C000000000C27254100000080CD875741,6271738,6271738,6271735,6271730,6271700,6271600,247,708,41,NULL,36,0,207,0,0,0,1,0,0,0,0.173913043478,43,3
246120930,0,154,37,3,0xE6100000010CA087E2A487222840F0B51FEEB5CF4B40,2016-06-27 17:39:27.000,10,30226,0x787F0000010CCD5B23291F272541910E5E5CCA875741,6271739,6271738,6271735,6271730,6271700,6271600,249,707,41,NULL,36,0,207,0,0,0,1,0,0,0,0.173913043478,43,3
246120956,1,155,38,1,0xE6100000010CF9865D8482222840A66B27B7B6CF4B40,2016-06-27 17:40:00.000,16,30226,0x787F0000010C000000001A27254100000000CB875741,6271740,6271740,6271740,6271730,6271700,6271600,248,707,41,NULL,33,0,269,0,0,0,1,0,0,0,0.122676579925,43,3
246120980,1,156,38,2,0xE6100000010C6749D2D87A222840DE0D58D3B8CF4B40,2016-06-27 17:41:00.000,29,30226,0x787F0000010C0000000012272541000000C0CC875741,6271741,6271740,6271740,6271730,6271700,6271600,247,708,41,NULL,33,0,269,0,0,0,1,0,0,0,0.122676579925,43,3
246121014,1,157,38,3,0xE6100000010CFB63BD1573222840EC1444A4BACF4B40,2016-06-27 17:42:00.000,41,30226,0x787F0000010C000000000A27254100000040CE875741,6271742,6271742,6271740,6271730,6271700,6271600,247,708,41,NULL,33,0,269,0,0,0,1,0,0,0,0.122676579925,43,3
246121017,0,158,38,4,0xE6100000010C5064E24F6422284054BEAF55BECF4B40,2016-06-27 17:43:56.000,65,30226,0x787F0000010C25C440B4FA2625417C9C3D4ED1875741,6271743,6271742,6271740,6271730,6271700,6271600,247,710,32,NULL,33,0,269,0,0,0,1,0,0,0,0.122676579925,43,3
246121053,1,159,39,1,0xE6100000010CAC558F8F632228405EF61B46BECF4B40,2016-06-27 17:44:00.000,64,30226,0x787F0000010C00000000FA26254100000040D1875741,6271744,6271744,6271740,6271730,6271700,6271600,246,709,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121073,1,160,39,2,0xE6100000010CAB41A38867222840A590EAA8BDCF4B40,2016-06-27 17:45:00.000,59,30226,0x787F0000010C00000000FE262541000000C0D0875741,6271745,6271744,6271745,6271745,6271700,6271600,246,709,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
230025357,1,254,85,1,0xE6100000010C36A238D8D82828402DF3221EA3CF4B40,2016-07-01 16:19:00.000,65,667,0x787F0000010C00000000362D254100000000C3875741,7011619,7011618,7011615,7011615,7011600,7011600,326,704,24,NULL,7,0,192,0,0,1,0,0,0,0,0.036458333333,46,1
228596091,1,4293,734,5,0xE6100000010CABDE5086F22D284042F3B5D751CE4B40,2016-06-30 18:36:00.000,41,34832,0x787F0000010C0000000082322541000000C0AB865741,6301836,6301836,6301835,6301830,6301800,6301800,394,592,7,NULL,18,0,605,0,0,1,0,0,0,0,0.029752066115,13,3
228596097,0,1306,185,30,0xE6100000010CA05CC5A15C2528406CDA5E6CDACE4B40,2016-06-27 00:02:10.000,10,18855,0x787F0000010C3739C978192A25412436B1EE13875741,6270002,6270002,6270000,6270000,6270000,6270000,287,634,34,NULL,14,0,1791,0,0,1,0,0,0,0,0.007816862088,7,3
249123047,1,1137,153,12,0xE6100000010C67AFE3DF032E2840AD6A4C5782CE4B40,2016-06-28 23:05:00.000,5,26307,0x787F0000010C000000008432254100000000D5865741,6282305,6282304,6282305,6282300,6282300,6282200,394,609,7,19,8,0,1194,0,0,1,0,0,0,0,0.006700167504,13,3
228596099,1,2662,704,1,0xE6100000010C68761CC986272840CB58F74E86CF4B40,2016-07-02 18:14:00.000,65,25579,0x787F0000010C00000000FA2B2541000000C0A8875741,7021814,7021814,7021810,7021800,7021800,7021800,310,693,20,1,29,0,378,0,0,0,1,0,0,0,0.076719576719,38,2
246121092,1,161,39,3,0xE6100000010C89AC407E6D222840A27020BDBCCF4B40,2016-06-27 17:46:00.000,54,30226,0x787F0000010C000000000427254100000000D0875741,6271746,6271746,6271745,6271745,6271700,6271600,247,709,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
228596101,0,2367,550,10,0xE6100000010CF0005FEB001F2840A0303F9F30CF4B40,2016-07-01 07:21:51.000,10,15920,0x787F0000010C54A4131DE42325417128497154875741,7010721,7010720,7010720,7010715,7010700,7010600,207,660,33,NULL,6,0,601,0,0,1,0,0,0,0,0.009983361064,5,3
246121127,1,162,39,4,0xE6100000010CB0F95377712228400101EF1FBCCF4B40,2016-06-27 17:47:00.000,49,30226,0x787F0000010C000000000827254100000080CF875741,6271747,6271746,6271745,6271745,6271700,6271600,247,709,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
228596114,1,328,49,3,0xE6100000010CF932BDE1FB2C2840021B553269CE4B40,2016-07-01 14:25:00.000,43,29266,0x787F0000010C000000008E31254100000040BE865741,7011425,7011424,7011425,7011415,7011400,7011400,382,599,7,NULL,0,0,299,0,0,1,0,0,0,0,0,13,3
246121151,1,163,39,5,0xE6100000010C4F07677075222840698DBD82BBCF4B40,2016-06-27 17:48:00.000,43,30226,0x787F0000010C000000000C27254100000000CF875741,6271748,6271748,6271745,6271745,6271700,6271600,247,709,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121178,1,164,39,6,0xE6100000010C65D5796979222840DC158CE5BACF4B40,2016-06-27 17:49:00.000,38,30226,0x787F0000010C000000001027254100000080CE875741,6271749,6271748,6271745,6271745,6271700,6271600,247,708,41,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121207,1,165,39,7,0xE6100000010C1DC99D767F22284066670645BACF4B40,2016-06-27 17:50:00.000,33,30226,0x787F0000010C000000001627254100000000CE875741,6271750,6271750,6271750,6271745,6271700,6271600,248,708,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
230025368,1,255,85,2,0xE6100000010CB72B05BDDA282840EDA84284A2CF4B40,2016-07-01 16:20:00.000,65,667,0x787F0000010C00000000382D254100000080C2875741,7011620,7011620,7011620,7011615,7011600,7011600,326,704,24,NULL,7,0,192,0,0,1,0,0,0,0,0.036458333333,46,1
230025372,0,256,85,3,0xE6100000010C30DE0837DE28284080A14780A1CF4B40,2016-07-01 16:21:44.000,65,667,0x787F0000010CA1AB64A53B2D25412CD81DA8C1875741,7011621,7011620,7011620,7011615,7011600,7011600,327,704,24,NULL,7,0,192,0,0,1,0,0,0,0,0.036458333333,46,1
230025388,1,257,86,1,0xE6100000010C482E3650E22828402877C11CA0CF4B40,2016-07-01 16:22:00.000,65,667,0x787F0000010C00000000402D254100000080C0875741,7011622,7011622,7011620,7011615,7011600,7011600,327,703,24,NULL,41,0,143,0,0,0,1,0,0,0,0.286713286713,46,1
230025431,1,258,86,2,0xE6100000010C670A8EE5F52828403980DC289CCF4B40,2016-07-01 16:23:00.000,65,667,0x787F0000010C00000000542D254100000040BD875741,7011623,7011622,7011620,7011615,7011600,7011600,328,701,21,NULL,41,0,143,0,0,0,1,0,0,0,0.286713286713,46,1
230025436,0,259,86,3,0xE6100000010C000E69010E29284074973F7497CF4B40,2016-07-01 16:24:07.000,65,667,0x787F0000010C78A007936C2D2541AC89A162B9875741,7011624,7011624,7011620,7011615,7011600,7011600,329,700,21,NULL,41,0,143,0,0,0,1,0,0,0,0.286713286713,NULL,1
230025530,1,260,87,1,0xE6100000010C0B99ECA1F0282840D5FF57A898CF4B40,2016-07-01 16:25:00.000,65,667,0x787F0000010C00000000502D254100000040BA875741,7011625,7011624,7011625,7011615,7011600,7011600,327,700,21,NULL,42,0,158,0,0,0,1,0,0,0,0.26582278481,NULL,1
230025532,0,261,87,2,0xE6100000010C40BA4839BA282840CC9B97CC9BCF4B40,2016-07-01 16:26:45.000,65,667,0x787F0000010CFA8C5CCC1A2D2541992142A0BC875741,7011626,7011626,7011625,7011615,7011600,7011600,325,702,24,NULL,42,0,158,0,0,0,1,0,0,0,0.26582278481,NULL,1
230025590,1,262,88,1,0xE6100000010CD30DDEFBA7282840448D966899CF4B40,2016-07-01 16:27:00.000,61,667,0x787F0000010C000000000A2D254100000080BA875741,7011627,7011626,7011625,7011615,7011600,7011600,324,700,24,NULL,112,17,159,1,0.106918238993,0,0,1,0,0.106918238993,0.704402515723,NULL,1
230025607,1,263,88,2,0xE6100000010CA596DEF1682828404CC77CF790CF4B40,2016-07-01 16:28:00.000,48,667,0x787F0000010C00000000D02C254100000000B3875741,7011628,7011628,7011625,7011615,7011600,7011600,321,697,21,NULL,112,17,159,1,0.106918238993,0,0,1,0,0.106918238993,0.704402515723,NULL,1
230025610,0,264,88,3,0xE6100000010CA00F289B0F2828403485AF3485CF4B40,2016-07-01 16:29:24.000,30,667,0x787F0000010C03C4B2BD7D2C2541181D0D8BA8875741,7011629,7011628,7011625,7011615,7011600,7011600,317,694,20,1,112,17,159,1,0.106918238993,0,0,1,0,0.106918238993,0.704402515723,38,2
230025629,1,265,89,1,0xE6100000010C1CB29DB1F9272840E9A8A7DF80CF4B40,2016-07-01 16:30:00.000,41,667,0x787F0000010C000000006A2C2541000000C0A4875741,7011630,7011630,7011630,7011630,7011600,7011600,316,692,20,1,50,0,106,1,0,0,0,1,0,0,0.471698113207,38,2
230025634,0,266,89,2,0xE6100000010C40D4A747D4272840FC785FFA78CF4B40,2016-07-01 16:31:10.000,65,667,0x787F0000010CDC281A72482C254145C5A3D99D875741,7011631,7011630,7011630,7011630,7011600,7011600,315,689,20,1,50,0,106,1,0,0,0,1,0,0,0.471698113207,38,2
246121229,1,166,39,8,0xE6100000010C8106B06F83222840D0E5D4A7B9CF4B40,2016-06-27 17:51:00.000,28,30226,0x787F0000010C000000001A27254100000080CD875741,6271751,6271750,6271750,6271745,6271700,6271600,248,708,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121259,1,167,39,9,0xE6100000010C5C04C268872228404560A30AB9CF4B40,2016-06-27 17:52:00.000,23,30226,0x787F0000010C000000001E27254100000000CD875741,6271752,6271752,6271750,6271745,6271700,6271600,248,708,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121287,1,168,39,10,0xE6100000010CAFC2D3618B222840C5D6716DB8CF4B40,2016-06-27 17:53:00.000,17,30226,0x787F0000010C000000002227254100000080CC875741,6271753,6271752,6271750,6271745,6271700,6271600,248,708,32,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121291,0,169,39,11,0xE6100000010CD09322D1932228409CB76F9CB7CF4B40,2016-06-27 17:54:30.000,10,30226,0x787F0000010CF161CB582A272541F9DF17DACB875741,6271754,6271754,6271750,6271745,6271700,6271600,249,708,41,NULL,32,0,634,0,0,0,1,0,0,0,0.050473186119,43,3
246121327,1,170,40,1,0xE6100000010CA973E53F912228405BF56236B7CF4B40,2016-06-27 17:55:00.000,21,30226,0x787F0000010C000000002827254100000080CB875741,6271755,6271754,6271755,6271745,6271700,6271600,249,707,41,NULL,6,0,148,0,0,1,0,0,0,0,0.04054054054,43,3
246121328,0,171,40,2,0xE6100000010C508C624D8C222840FCB52FFCB5CF4B40,2016-06-27 17:56:58.000,65,30226,0x787F0000010C64A8339E232725418318A26ECA875741,6271756,6271756,6271755,6271745,6271700,6271600,249,707,41,NULL,6,0,148,0,0,1,0,0,0,0,0.04054054054,43,3
246121369,1,172,41,1,0xE6100000010C9680088E8A2228401DEB08C8B5CF4B40,2016-06-27 17:57:00.000,65,30226,0x787F0000010C000000002227254100000040CA875741,6271757,6271756,6271755,6271745,6271700,6271600,248,707,41,NULL,0,0,150,0,0,1,0,0,0,0,0,43,3
246121398,1,173,41,2,0xE6100000010C9680088E8A2228401DEB08C8B5CF4B40,2016-06-27 17:58:00.000,65,30226,0x787F0000010C000000002227254100000040CA875741,6271758,6271758,6271755,6271745,6271700,6271600,248,707,41,NULL,0,0,150,0,0,1,0,0,0,0,0,43,3
246121400,0,174,41,3,0xE6100000010C508C624D8C222840FCB52FFCB5CF4B40,2016-06-27 17:59:28.000,65,30226,0x787F0000010C64A8339E232725418318A26ECA875741,6271759,6271758,6271755,6271745,6271700,6271600,249,707,41,NULL,0,0,150,0,0,1,0,0,0,0,0,43,3
209064378,1,2422,835,1,0xE6100000010C046C8B993A2E2840F36949DD78CF4B40,2016-06-28 01:49:00.000,5,7695,0x787F0000010C000000006E32254100000080A6875741,6280149,6280148,6280145,6280145,6280100,6280000,393,692,42,NULL,2,0,150,0,0,1,0,0,0,0,0.013333333333,NULL,NULL
234921031,1,3838,925,8,0xE6100000010CBBC4BCF7B4272840540BBE672FD34B40,2016-07-02 11:18:00.000,22,12651,0x787F0000010C000000000C2B254100000040C48A5741,7021118,7021118,7021115,7021115,7021100,7021000,298,1011,NULL,NULL,30,0,625,0,0,0,1,0,0,0,0.048,NULL,NULL
234921042,1,3839,925,9,0xE6100000010C43A2A33EB527284076E18A4930D34B40,2016-07-02 11:19:00.000,17,12651,0x787F0000010C000000000C2B254100000000C58A5741,7021119,7021118,7021115,7021115,7021100,7021000,298,1012,NULL,NULL,30,0,625,0,0,0,1,0,0,0,0.048,NULL,NULL
245337902,1,2569,442,10,0xE6100000010C12C596789C2B2840869C06CFACCE4B40,2016-06-28 06:23:00.000,21,32673,0x787F0000010C0000000028302541000000C0F5865741,6280623,6280622,6280620,6280615,6280600,6280600,364,622,39,NULL,6,0,752,0,0,1,0,0,0,0,0.007978723404,16,3
235207043,1,2281,341,9,0xE6100000010C53F6F114262A2840188AA1291CCE4B40,2016-07-02 09:33:00.000,14,27995,0x787F0000010C00000000EC2E25410000000079865741,7020933,7020932,7020930,7020930,7020900,7020800,348,572,12,NULL,8,0,601,0,0,1,0,0,0,0,0.013311148086,12,3
209064381,0,2423,835,2,0xE6100000010C403F2E383F2E28401C791F1C79CF4B40,2016-06-28 01:50:39.000,5,7695,0x787F0000010CC734155D7232254178B9A6BBA6875741,6280150,6280150,6280150,6280145,6280100,6280000,394,693,42,NULL,2,0,150,0,0,1,0,0,0,0,0.013333333333,NULL,NULL
235207048,0,2282,341,10,0xE6100000010C40270A47272A2840F41B0EF41BCE4B40,2016-07-02 09:34:37.000,5,27995,0x787F0000010C7DBB7536ED2E254140D72AD478865741,7020934,7020934,7020930,7020930,7020900,7020800,348,572,12,NULL,8,0,601,0,0,1,0,0,0,0,0.013311148086,12,3
245337907,1,5097,923,6,0xE6100000010C4025D6930E2D2840CA2F88E25DCF4B40,2016-07-03 06:32:00.000,65,16659,0x787F0000010C0000000056312541000000008E875741,7030632,7030632,7030630,7030630,7030600,7030600,379,683,42,NULL,22,0,1802,0,0,0,1,0,0,0,0.012208657047,17,3
245337912,1,2570,442,11,0xE6100000010C12C596789C2B2840869C06CFACCE4B40,2016-06-28 06:24:00.000,17,32673,0x787F0000010C0000000028302541000000C0F5865741,6280624,6280624,6280620,6280615,6280600,6280600,364,622,39,NULL,6,0,752,0,0,1,0,0,0,0,0.007978723404,16,3
234921043,1,199,38,22,0xE6100000010C24C0677EA52228403455C77351CF4B40,2016-06-27 17:16:00.000,7,722,0x787F0000010C000000005A2725410000004075875741,6271716,6271716,6271715,6271715,6271700,6271600,251,673,32,NULL,126,111,2176,1,0.051011029411,0,0,1,0,0.051011029411,0.057904411764,3,3
209064965,1,2474,853,8,0xE6100000010C0B4B81412D2E284045ED38C77CCF4B40,2016-06-28 07:44:00.000,22,7695,0x787F0000010C0000000060322541000000C0A9875741,6280744,6280744,6280740,6280730,6280700,6280600,392,694,42,NULL,11,0,603,0,0,1,0,0,0,0,0.018242122719,NULL,NULL
235207061,1,2568,479,8,0xE6100000010CC57C8F10F6292840FB3A891915CE4B40,2016-06-29 12:36:00.000,33,38102,0x787F0000010C00000000C02E2541000000C072865741,6291236,6291236,6291235,6291230,6291200,6291200,346,569,12,NULL,8,0,755,0,0,1,0,0,0,0,0.01059602649,12,3
245337916,0,2571,442,12,0xE6100000010C60A0AB59A02B2840B4ACBEB2ACCE4B40,2016-06-28 06:25:41.000,10,32673,0x787F0000010C3AA0B9C22B302541C1D54DADF5865741,6280625,6280624,6280625,6280615,6280600,6280600,364,622,39,NULL,6,0,752,0,0,1,0,0,0,0,0.007978723404,16,3
234921108,1,306,48,3,0xE6100000010CFFD4B6C8642C284010D5AFBB1ECF4B40,2016-06-26 00:13:00.000,37,33553,0x787F0000010C00000000C63025410000008057875741,6260013,6260012,6260010,6260000,6260000,6260000,372,661,39,NULL,8,0,300,0,0,1,0,0,0,0,0.026666666666,16,3
245337919,1,197,29,2,0xE6100000010C3747780716252840C88932AABECE4B40,2016-06-30 15:01:00.000,27,21532,0x787F0000010C00000000DE29254100000000FC865741,6301501,6301500,6301500,6301500,6301500,6301400,283,624,34,NULL,11,0,568,0,0,1,0,0,0,0,0.019366197183,7,3
245337923,0,2572,443,1,0xE6100000010C60A0EB64A02B2840B4AC26B4ACCE4B40,2016-06-28 06:26:24.000,65,32673,0x787F0000010CD4701BCD2B3025417CB98EAEF5865741,6280626,6280626,6280625,6280615,6280600,6280600,364,622,39,NULL,0,0,43,0,0,1,0,0,0,0,0,16,3
209064974,1,2475,853,9,0xE6100000010CFCD535592D2E284061117D127DCF4B40,2016-06-28 07:45:00.000,16,7695,0x787F0000010C000000006032254100000000AA875741,6280745,6280744,6280745,6280745,6280700,6280600,392,694,42,NULL,11,0,603,0,0,1,0,0,0,0,0.018242122719,NULL,NULL
209064978,0,2476,853,10,0xE6100000010C202D2E1D2D2E2840E47D27E27DCF4B40,2016-06-28 07:46:55.000,5,7695,0x787F0000010C1CA8C2875F322541C11AE9AFAA875741,6280746,6280746,6280745,6280745,6280700,6280600,393,694,42,NULL,11,0,603,0,0,1,0,0,0,0,0.018242122719,NULL,NULL
209064989,0,2477,854,1,0xE6100000010C202D2E1D2D2E2840E47D27E27DCF4B40,2016-06-28 07:47:09.000,10,7695,0x787F0000010C1CA8C2875F322541C11AE9AFAA875741,6280747,6280746,6280745,6280745,6280700,6280600,393,694,42,NULL,0,0,14,0,0,1,0,0,0,0,0,NULL,NULL
